date,litecoin,trend_relative_diff,trend_log_return
2013-05-19,24,-0.07692307692307693,-0.08004270767353637
2013-05-20,25,0.041666666666666664,0.0408219945202552
2013-05-21,27,0.08,0.0769610411361284
2013-05-22,24,-0.1111111111111111,-0.11778303565638351
2013-05-23,24,0.0,0.0
2013-05-24,25,0.041666666666666664,0.0408219945202552
2013-05-25,21,-0.16,-0.1743533871447778
2013-05-26,22,0.047619047619047616,0.04652001563489291
2013-05-27,25,0.13636363636363635,0.127833371509885
2013-05-28,21,-0.16,-0.1743533871447778
2013-05-29,24,0.14285714285714285,0.13353139262452257
2013-05-30,27,0.125,0.11778303565638346
2013-05-31,26,-0.037037037037037035,-0.037740327982847086
2013-06-01,22,-0.15384615384615385,-0.1670540846631662
2013-06-02,23,0.045454545454545456,0.044451762570833796
2013-06-03,23,0.0,0.0
2013-06-04,19,-0.17391304347826086,-0.19105523676270922
2013-06-05,21,0.10526315789473684,0.10008345855698263
2013-06-06,25,0.19047619047619047,0.17435338714477774
2013-06-07,23,-0.08,-0.08338160893905101
2013-06-08,23,0.0,0.0
2013-06-09,20,-0.13043478260869565,-0.13976194237515874
2013-06-10,23,0.15,0.13976194237515863
2013-06-11,21,-0.08695652173913043,-0.09097177820572676
2013-06-12,18,-0.14285714285714285,-0.15415067982725836
2013-06-13,22,0.2222222222222222,0.20067069546215124
2013-06-14,23,0.045454545454545456,0.044451762570833796
2013-06-15,20,-0.13043478260869565,-0.13976194237515874
2013-06-16,21,0.05,0.04879016416943205
2013-06-17,20,-0.047619047619047616,-0.048790164169432056
2013-06-18,20,0.0,0.0
2013-06-19,20,0.0,0.0
2013-06-20,23,0.15,0.13976194237515863
2013-06-21,20,-0.13043478260869565,-0.13976194237515874
2013-06-22,30,0.5,0.4054651081081644
2013-06-23,26,-0.13333333333333333,-0.1431008436406733
2013-06-24,22,-0.15384615384615385,-0.1670540846631662
2013-06-25,23,0.045454545454545456,0.044451762570833796
2013-06-26,21,-0.08695652173913043,-0.09097177820572676
2013-06-27,26,0.23809523809523808,0.2135741002980591
2013-06-28,22,-0.15384615384615385,-0.1670540846631662
2013-06-29,21,-0.045454545454545456,-0.04652001563489282
2013-06-30,22,0.047619047619047616,0.04652001563489291
2013-07-01,5,0.0,0.0
2013-07-02,6,0.2,0.1823215567939546
2013-07-03,5,-0.16666666666666666,-0.1823215567939546
2013-07-04,4,-0.2,-0.2231435513142097
2013-07-05,5,0.25,0.22314355131420976
2013-07-06,4,-0.2,-0.2231435513142097
2013-07-07,4,0.0,0.0
2013-07-08,5,0.25,0.22314355131420976
2013-07-09,4,-0.2,-0.2231435513142097
2013-07-10,3,-0.25,-0.2876820724517809
2013-07-11,4,0.3333333333333333,0.28768207245178085
2013-07-12,4,0.0,0.0
2013-07-13,4,0.0,0.0
2013-07-14,4,0.0,0.0
2013-07-15,3,-0.25,-0.2876820724517809
2013-07-16,4,0.3333333333333333,0.28768207245178085
2013-07-17,4,0.0,0.0
2013-07-18,3,-0.25,-0.2876820724517809
2013-07-19,4,0.3333333333333333,0.28768207245178085
2013-07-20,3,-0.25,-0.2876820724517809
2013-07-21,3,0.0,0.0
2013-07-22,3,0.0,0.0
2013-07-23,3,0.0,0.0
2013-07-24,3,0.0,0.0
2013-07-25,3,0.0,0.0
2013-07-26,3,0.0,0.0
2013-07-27,2,-0.3333333333333333,-0.40546510810816444
2013-07-28,3,0.5,0.4054651081081644
2013-07-29,3,0.0,0.0
2013-07-30,3,0.0,0.0
2013-07-31,3,0.0,0.0
2013-08-01,3,0.0,0.0
2013-08-02,3,0.0,0.0
2013-08-03,3,0.0,0.0
2013-08-04,3,0.0,0.0
2013-08-05,3,0.0,0.0
2013-08-06,3,0.0,0.0
2013-08-07,3,0.0,0.0
2013-08-08,3,0.0,0.0
2013-08-09,3,0.0,0.0
2013-08-10,3,0.0,0.0
2013-08-11,4,0.3333333333333333,0.28768207245178085
2013-08-12,3,-0.25,-0.2876820724517809
2013-08-13,3,0.0,0.0
2013-08-14,3,0.0,0.0
2013-08-15,4,0.3333333333333333,0.28768207245178085
2013-08-16,2,-0.5,-0.6931471805599453
2013-08-17,2,0.0,0.0
2013-08-18,4,1.0,0.6931471805599453
2013-08-19,3,-0.25,-0.2876820724517809
2013-08-20,4,0.3333333333333333,0.28768207245178085
2013-08-21,4,0.0,0.0
2013-08-22,3,-0.25,-0.2876820724517809
2013-08-23,3,0.0,0.0
2013-08-24,3,0.0,0.0
2013-08-25,3,0.0,0.0
2013-08-26,3,0.0,0.0
2013-08-27,3,0.0,0.0
2013-08-28,3,0.0,0.0
2013-08-29,3,0.0,0.0
2013-08-30,4,0.3333333333333333,0.28768207245178085
2013-08-31,4,0.0,0.0
2013-09-01,4,0.0,0.0
2013-09-02,3,-0.25,-0.2876820724517809
2013-09-03,4,0.3333333333333333,0.28768207245178085
2013-09-04,4,0.0,0.0
2013-09-05,3,-0.25,-0.2876820724517809
2013-09-06,3,0.0,0.0
2013-09-07,2,-0.3333333333333333,-0.40546510810816444
2013-09-08,3,0.5,0.4054651081081644
2013-09-09,3,0.0,0.0
2013-09-10,3,0.0,0.0
2013-09-11,3,0.0,0.0
2013-09-12,3,0.0,0.0
2013-09-13,3,0.0,0.0
2013-09-14,2,-0.3333333333333333,-0.40546510810816444
2013-09-15,2,0.0,0.0
2013-09-16,2,0.0,0.0
2013-09-17,3,0.5,0.4054651081081644
2013-09-18,2,-0.3333333333333333,-0.40546510810816444
2013-09-19,2,0.0,0.0
2013-09-20,3,0.5,0.4054651081081644
2013-09-21,2,-0.3333333333333333,-0.40546510810816444
2013-09-22,2,0.0,0.0
2013-09-23,3,0.5,0.4054651081081644
2013-09-24,2,-0.3333333333333333,-0.40546510810816444
2013-09-25,3,0.5,0.4054651081081644
2013-09-26,3,0.0,0.0
2013-09-27,2,-0.3333333333333333,-0.40546510810816444
2013-09-28,2,0.0,0.0
2013-09-29,3,0.5,0.4054651081081644
2013-09-30,3,0.0,0.0
2013-10-01,2,-0.3333333333333333,-0.40546510810816444
2013-10-02,2,0.0,0.0
2013-10-03,3,0.5,0.4054651081081644
2013-10-04,2,-0.3333333333333333,-0.40546510810816444
2013-10-05,2,0.0,0.0
2013-10-06,3,0.5,0.4054651081081644
2013-10-07,2,-0.3333333333333333,-0.40546510810816444
2013-10-08,2,0.0,0.0
2013-10-09,3,0.5,0.4054651081081644
2013-10-10,3,0.0,0.0
2013-10-11,2,-0.3333333333333333,-0.40546510810816444
2013-10-12,2,0.0,0.0
2013-10-13,3,0.5,0.4054651081081644
2013-10-14,2,-0.3333333333333333,-0.40546510810816444
2013-10-15,2,0.0,0.0
2013-10-16,3,0.5,0.4054651081081644
2013-10-17,3,0.0,0.0
2013-10-18,2,-0.3333333333333333,-0.40546510810816444
2013-10-19,3,0.5,0.4054651081081644
2013-10-20,3,0.0,0.0
2013-10-21,3,0.0,0.0
2013-10-22,3,0.0,0.0
2013-10-23,4,0.3333333333333333,0.28768207245178085
2013-10-24,3,-0.25,-0.2876820724517809
2013-10-25,3,0.0,0.0
2013-10-26,3,0.0,0.0
2013-10-27,3,0.0,0.0
2013-10-28,4,0.3333333333333333,0.28768207245178085
2013-10-29,5,0.25,0.22314355131420976
2013-10-30,7,0.4,0.3364722366212129
2013-10-31,6,-0.14285714285714285,-0.15415067982725836
2013-11-01,6,0.0,0.0
2013-11-02,6,0.0,0.0
2013-11-03,8,0.3333333333333333,0.28768207245178085
2013-11-04,7,-0.125,-0.13353139262452263
2013-11-05,8,0.14285714285714285,0.13353139262452257
2013-11-06,8,0.0,0.0
2013-11-07,11,0.375,0.3184537311185346
2013-11-08,11,0.0,0.0
2013-11-09,11,0.0,0.0
2013-11-10,11,0.0,0.0
2013-11-11,9,-0.18181818181818182,-0.2006706954621511
2013-11-12,9,0.0,0.0
2013-11-13,11,0.2222222222222222,0.20067069546215124
2013-11-14,10,-0.09090909090909091,-0.0953101798043249
2013-11-15,12,0.2,0.1823215567939546
2013-11-16,11,-0.08333333333333333,-0.08701137698962981
2013-11-17,13,0.18181818181818182,0.16705408466316624
2013-11-18,31,1.3846153846153846,0.8690378470236095
2013-11-19,39,0.25806451612903225,0.22957444164450017
2013-11-20,29,-0.2564102564102564,-0.2962658161431724
2013-11-21,28,-0.034482758620689655,-0.03509131981127006
2013-11-22,28,0.0,0.0
2013-11-23,31,0.10714285714285714,0.10178269430994238
2013-11-24,25,-0.1935483870967742,-0.21511137961694557
2013-11-25,29,0.16,0.14842000511827322
2013-11-26,40,0.3793103448275862,0.32158362412746233
2013-11-27,71,0.775,0.5738004229273791
2013-11-28,100,0.4084507042253521,0.3424903089467759
2013-11-29,81,-0.19,-0.21072103131565253
2013-11-30,73,-0.09876543209876543,-0.10398971352404764
2013-12-01,62,-0.1506849315068493,-0.16332505610329964
2013-12-02,60,-0.03225806451612903,-0.03278982282299084
2013-12-03,64,0.06666666666666667,0.06453852113757116
2013-12-04,59,-0.078125,-0.0813456394539524
2013-12-05,61,0.03389830508474576,0.03333642026759171
2013-12-06,55,-0.09836065573770492,-0.10354067894084033
2013-12-07,50,-0.09090909090909091,-0.0953101798043249
2013-12-08,43,-0.14,-0.15082288973458366
2013-12-09,44,0.023255813953488372,0.02298951822469878
2013-12-10,47,0.06818181818181818,0.06595796779179737
2013-12-11,47,0.0,0.0
2013-12-12,42,-0.10638297872340426,-0.11247798342669033
2013-12-13,41,-0.023809523809523808,-0.02409755157906053
2013-12-14,40,-0.024390243902439025,-0.02469261259037152
2013-12-15,45,0.125,0.11778303565638346
2013-12-16,40,-0.1111111111111111,-0.11778303565638351
2013-12-17,38,-0.05,-0.05129329438755058
2013-12-18,42,0.10526315789473684,0.10008345855698263
2013-12-19,33,-0.21428571428571427,-0.2411620568168881
2013-12-20,33,0.0,0.0
2013-12-21,31,-0.06060606060606061,-0.06252035698133393
2013-12-22,28,-0.0967741935483871,-0.10178269430994236
2013-12-23,30,0.07142857142857142,0.06899287148695142
2013-12-24,27,-0.1,-0.10536051565782628
2013-12-25,25,-0.07407407407407407,-0.07696104113612832
2013-12-26,27,0.08,0.0769610411361284
2013-12-27,26,-0.037037037037037035,-0.037740327982847086
2013-12-28,24,-0.07692307692307693,-0.08004270767353637
2013-12-29,24,0.0,0.0
2013-12-30,23,-0.041666666666666664,-0.04255961441879589
2013-12-31,22,-0.043478260869565216,-0.04445176257083381
2014-01-01,69,-0.0547945205479452,-0.056352936551131744
2014-01-02,72,0.043478260869565216,0.0425596144187959
2014-01-03,83,0.1527777777777778,0.14217448878054254
2014-01-04,80,-0.03614457831325301,-0.036813973122716316
2014-01-05,84,0.05,0.04879016416943205
2014-01-06,100,0.19047619047619047,0.17435338714477774
2014-01-07,92,-0.08,-0.08338160893905101
2014-01-08,85,-0.07608695652173914,-0.07913732055872386
2014-01-09,84,-0.011764705882352941,-0.011834457647002796
2014-01-10,83,-0.011904761904761904,-0.01197619104671565
2014-01-11,76,-0.08433734939759036,-0.0881072675102669
2014-01-12,81,0.06578947368421052,0.06371581438610778
2014-01-13,72,-0.1111111111111111,-0.11778303565638351
2014-01-14,82,0.1388888888888889,0.13005312824819776
2014-01-15,75,-0.08536585365853659,-0.08923113372794264
2014-01-16,76,0.013333333333333334,0.013245226750020723
2014-01-17,73,-0.039473684210526314,-0.04027389913793996
2014-01-18,78,0.0684931506849315,0.06624938554120066
2014-01-19,73,-0.0641025641025641,-0.0662493855412006
2014-01-20,71,-0.0273972602739726,-0.027779564107075706
2014-01-21,76,0.07042253521126761,0.06805346324501557
2014-01-22,79,0.039473684210526314,0.03871451218069043
2014-01-23,83,0.05063291139240506,0.049392755329576474
2014-01-24,84,0.012048192771084338,0.01197619104671562
2014-01-25,78,-0.07142857142857142,-0.07410797215372185
2014-01-26,77,-0.01282051282051282,-0.012903404835907841
2014-01-27,74,-0.03896103896103896,-0.03974032864951411
2014-01-28,73,-0.013513513513513514,-0.013605652055778598
2014-01-29,73,0.0,0.0
2014-01-30,72,-0.0136986301369863,-0.013793322132335873
2014-01-31,72,0.0,0.0
2014-02-01,64,-0.1111111111111111,-0.11778303565638351
2014-02-02,63,-0.015625,-0.015748356968139168
2014-02-03,59,-0.06349206349206349,-0.06559728248581323
2014-02-04,65,0.1016949152542373,0.09684982598991762
2014-02-05,56,-0.13846153846153847,-0.14903557916048782
2014-02-06,58,0.03571428571428571,0.03509131981127019
2014-02-07,60,0.034482758620689655,0.033901551675681416
2014-02-08,56,-0.06666666666666667,-0.06899287148695143
2014-02-09,55,-0.017857142857142856,-0.018018505502678365
2014-02-10,60,0.09090909090909091,0.0870113769896297
2014-02-11,60,0.0,0.0
2014-02-12,50,-0.16666666666666666,-0.1823215567939546
2014-02-13,53,0.06,0.058268908123975824
2014-02-14,52,-0.018867924528301886,-0.019048194970694474
2014-02-15,53,0.019230769230769232,0.01904819497069441
2014-02-16,54,0.018867924528301886,0.018692133012152546
2014-02-17,50,-0.07407407407407407,-0.07696104113612832
2014-02-18,48,-0.04,-0.040821994520255166
2014-02-19,50,0.041666666666666664,0.0408219945202552
2014-02-20,48,-0.04,-0.040821994520255166
2014-02-21,49,0.020833333333333332,0.02061928720273561
2014-02-22,49,0.0,0.0
2014-02-23,52,0.061224489795918366,0.059423420470800806
2014-02-24,49,-0.057692307692307696,-0.059423420470800764
2014-02-25,59,0.20408163265306123,0.18571714579509285
2014-02-26,52,-0.11864406779661017,-0.12629372532429212
2014-02-27,47,-0.09615384615384616,-0.10109611687136875
2014-02-28,52,0.10638297872340426,0.10109611687136881
2014-03-01,44,-0.15384615384615385,-0.1670540846631662
2014-03-02,44,0.0,0.0
2014-03-03,44,0.0,0.0
2014-03-04,52,0.18181818181818182,0.16705408466316624
2014-03-05,49,-0.057692307692307696,-0.059423420470800764
2014-03-06,46,-0.061224489795918366,-0.06317890162153156
2014-03-07,46,0.0,0.0
2014-03-08,40,-0.13043478260869565,-0.13976194237515874
2014-03-09,46,0.15,0.13976194237515863
2014-03-10,42,-0.08695652173913043,-0.09097177820572676
2014-03-11,36,-0.14285714285714285,-0.15415067982725836
2014-03-12,43,0.19444444444444445,0.17768117723745241
2014-03-13,40,-0.06976744186046512,-0.07232066157962613
2014-03-14,41,0.025,0.024692612590371414
2014-03-15,38,-0.07317073170731707,-0.07598590697792199
2014-03-16,38,0.0,0.0
2014-03-17,37,-0.02631578947368421,-0.026668247082161294
2014-03-18,46,0.24324324324324326,0.21772348384487053
2014-03-19,47,0.021739130434782608,0.021506205220963682
2014-03-20,39,-0.1702127659574468,-0.1865859555804122
2014-03-21,33,-0.15384615384615385,-0.1670540846631662
2014-03-22,32,-0.030303030303030304,-0.03077165866675366
2014-03-23,32,0.0,0.0
2014-03-24,34,0.0625,0.06062462181643484
2014-03-25,32,-0.058823529411764705,-0.060624621816434854
2014-03-26,34,0.0625,0.06062462181643484
2014-03-27,34,0.0,0.0
2014-03-28,32,-0.058823529411764705,-0.060624621816434854
2014-03-29,28,-0.125,-0.13353139262452263
2014-03-30,28,0.0,0.0
2014-03-31,26,-0.07142857142857142,-0.07410797215372185
2014-04-01,23,-0.11538461538461539,-0.12260232209233239
2014-04-02,27,0.17391304347826086,0.16034265007517948
2014-04-03,26,-0.037037037037037035,-0.037740327982847086
2014-04-04,21,-0.19230769230769232,-0.21357410029805904
2014-04-05,24,0.14285714285714285,0.13353139262452257
2014-04-06,24,0.0,0.0
2014-04-07,20,-0.16666666666666666,-0.1823215567939546
2014-04-08,21,0.05,0.04879016416943205
2014-04-09,21,0.0,0.0
2014-04-10,23,0.09523809523809523,0.09097177820572679
2014-04-11,24,0.043478260869565216,0.0425596144187959
2014-04-12,21,-0.125,-0.13353139262452263
2014-04-13,20,-0.047619047619047616,-0.048790164169432056
2014-04-14,18,-0.1,-0.10536051565782628
2014-04-15,23,0.2777777777777778,0.2451224580329849
2014-04-16,20,-0.13043478260869565,-0.13976194237515874
2014-04-17,19,-0.05,-0.05129329438755058
2014-04-18,19,0.0,0.0
2014-04-19,18,-0.05263157894736842,-0.05406722127027582
2014-04-20,22,0.2222222222222222,0.20067069546215124
2014-04-21,18,-0.18181818181818182,-0.2006706954621511
2014-04-22,18,0.0,0.0
2014-04-23,19,0.05555555555555555,0.05406722127027579
2014-04-24,19,0.0,0.0
2014-04-25,19,0.0,0.0
2014-04-26,19,0.0,0.0
2014-04-27,19,0.0,0.0
2014-04-28,18,-0.05263157894736842,-0.05406722127027582
2014-04-29,19,0.05555555555555555,0.05406722127027579
2014-04-30,19,0.0,0.0
2014-05-01,17,-0.10526315789473684,-0.11122563511022437
2014-05-02,15,-0.11764705882352941,-0.12516314295400605
2014-05-03,17,0.13333333333333333,0.125163142954006
2014-05-04,19,0.11764705882352941,0.1112256351102244
2014-05-05,17,-0.10526315789473684,-0.11122563511022437
2014-05-06,17,0.0,0.0
2014-05-07,16,-0.058823529411764705,-0.060624621816434854
2014-05-08,15,-0.0625,-0.06453852113757118
2014-05-09,14,-0.06666666666666667,-0.06899287148695143
2014-05-10,14,0.0,0.0
2014-05-11,16,0.14285714285714285,0.13353139262452257
2014-05-12,14,-0.125,-0.13353139262452263
2014-05-13,14,0.0,0.0
2014-05-14,15,0.07142857142857142,0.06899287148695142
2014-05-15,14,-0.06666666666666667,-0.06899287148695143
2014-05-16,14,0.0,0.0
2014-05-17,12,-0.14285714285714285,-0.15415067982725836
2014-05-18,13,0.08333333333333333,0.08004270767353636
2014-05-19,14,0.07692307692307693,0.07410797215372183
2014-05-20,14,0.0,0.0
2014-05-21,14,0.0,0.0
2014-05-22,18,0.2857142857142857,0.25131442828090617
2014-05-23,16,-0.1111111111111111,-0.11778303565638351
2014-05-24,14,-0.125,-0.13353139262452263
2014-05-25,16,0.14285714285714285,0.13353139262452257
2014-05-26,17,0.0625,0.06062462181643484
2014-05-27,15,-0.11764705882352941,-0.12516314295400605
2014-05-28,17,0.13333333333333333,0.125163142954006
2014-05-29,14,-0.17647058823529413,-0.1941560144409575
2014-05-30,15,0.07142857142857142,0.06899287148695142
2014-05-31,16,0.06666666666666667,0.06453852113757116
2014-06-01,14,-0.125,-0.13353139262452263
2014-06-02,17,0.21428571428571427,0.1941560144409574
2014-06-03,15,-0.11764705882352941,-0.12516314295400605
2014-06-04,14,-0.06666666666666667,-0.06899287148695143
2014-06-05,14,0.0,0.0
2014-06-06,13,-0.07142857142857142,-0.07410797215372185
2014-06-07,13,0.0,0.0
2014-06-08,15,0.15384615384615385,0.14310084364067324
2014-06-09,13,-0.13333333333333333,-0.1431008436406733
2014-06-10,14,0.07692307692307693,0.07410797215372183
2014-06-11,11,-0.21428571428571427,-0.2411620568168881
2014-06-12,12,0.09090909090909091,0.0870113769896297
2014-06-13,12,0.0,0.0
2014-06-14,13,0.08333333333333333,0.08004270767353636
2014-06-15,12,-0.07692307692307693,-0.08004270767353637
2014-06-16,13,0.08333333333333333,0.08004270767353636
2014-06-17,12,-0.07692307692307693,-0.08004270767353637
2014-06-18,13,0.08333333333333333,0.08004270767353636
2014-06-19,12,-0.07692307692307693,-0.08004270767353637
2014-06-20,13,0.08333333333333333,0.08004270767353636
2014-06-21,11,-0.15384615384615385,-0.1670540846631662
2014-06-22,12,0.09090909090909091,0.0870113769896297
2014-06-23,11,-0.08333333333333333,-0.08701137698962981
2014-06-24,10,-0.09090909090909091,-0.0953101798043249
2014-06-25,9,-0.1,-0.10536051565782628
2014-06-26,10,0.1111111111111111,0.10536051565782635
2014-06-27,10,0.0,0.0
2014-06-28,11,0.1,0.09531017980432493
2014-06-29,10,-0.09090909090909091,-0.0953101798043249
2014-06-30,11,0.1,0.09531017980432493
2014-07-01,79,0.234375,0.21056476910734964
2014-07-02,91,0.1518987341772152,0.14141165404982847
2014-07-03,71,-0.21978021978021978,-0.24817962947553462
2014-07-04,67,-0.056338028169014086,-0.0579872576503494
2014-07-05,68,0.014925373134328358,0.014815085785140682
2014-07-06,73,0.07352941176470588,0.0709517359722844
2014-07-07,68,-0.0684931506849315,-0.07095173597228449
2014-07-08,68,0.0,0.0
2014-07-09,60,-0.11764705882352941,-0.12516314295400605
2014-07-10,62,0.03333333333333333,0.03278982282299097
2014-07-11,64,0.03225806451612903,0.03174869831458027
2014-07-12,77,0.203125,0.184922338494012
2014-07-13,61,-0.2077922077922078,-0.23293155768037255
2014-07-14,74,0.21311475409836064,0.19319122903085853
2014-07-15,47,-0.36486486486486486,-0.45391749149411126
2014-07-16,71,0.5106382978723404,0.41253227533125686
2014-07-17,63,-0.11267605633802817,-0.11954515064978269
2014-07-18,59,-0.06349206349206349,-0.06559728248581323
2014-07-19,59,0.0,0.0
2014-07-20,62,0.05084745762711865,0.049596941139372186
2014-07-21,63,0.016129032258064516,0.01600034134644112
2014-07-22,59,-0.06349206349206349,-0.06559728248581323
2014-07-23,51,-0.13559322033898305,-0.14571181118139365
2014-07-24,65,0.27450980392156865,0.24256163717131127
2014-07-25,55,-0.15384615384615385,-0.1670540846631662
2014-07-26,53,-0.03636363636363636,-0.0370412716803491
2014-07-27,55,0.03773584905660377,0.037041271680349076
2014-07-28,67,0.21818181818181817,0.1973594341584952
2014-07-29,65,-0.029850746268656716,-0.030305349495328922
2014-07-30,56,-0.13846153846153847,-0.14903557916048782
2014-07-31,60,0.07142857142857142,0.06899287148695142
2014-08-01,73,0.21666666666666667,0.19611487892629037
2014-08-02,54,-0.2602739726027397,-0.3014753945841168
2014-08-03,67,0.24074074074074073,0.21570857282669165
2014-08-04,64,-0.04477611940298507,-0.04580953603129422
2014-08-05,50,-0.21875,-0.24686007793152578
2014-08-06,71,0.42,0.35065687161316933
2014-08-07,68,-0.04225352112676056,-0.04317217186520878
2014-08-08,57,-0.16176470588235295,-0.17645643734155653
2014-08-09,58,0.017543859649122806,0.01739174271186924
2014-08-10,60,0.034482758620689655,0.033901551675681416
2014-08-11,66,0.1,0.09531017980432493
2014-08-12,89,0.3484848484848485,0.29898162770571424
2014-08-13,86,-0.033707865168539325,-0.034289073478632075
2014-08-14,79,-0.08139534883720931,-0.08489944378648627
2014-08-15,67,-0.1518987341772152,-0.16475523307605547
2014-08-16,54,-0.19402985074626866,-0.21570857282669167
2014-08-17,79,0.46296296296296297,0.38046380590274714
2014-08-18,100,0.26582278481012656,0.23572233352106994
2014-08-19,84,-0.16,-0.1743533871447778
2014-08-20,60,-0.2857142857142857,-0.3364722366212129
2014-08-21,83,0.38333333333333336,0.32449604557449724
2014-08-22,58,-0.30120481927710846,-0.35839759725017856
2014-08-23,71,0.22413793103448276,0.202236866494896
2014-08-24,61,-0.14084507042253522,-0.15180601286800421
2014-08-25,59,-0.03278688524590164,-0.033336420267591836
2014-08-26,63,0.06779661016949153,0.06559728248581327
2014-08-27,56,-0.1111111111111111,-0.11778303565638351
2014-08-28,45,-0.19642857142857142,-0.21868920096482944
2014-08-29,50,0.1111111111111111,0.10536051565782635
2014-08-30,57,0.14,0.131028262406404
2014-08-31,48,-0.15789473684210525,-0.17185025692665928
2014-09-01,52,0.08333333333333333,0.08004270767353636
2014-09-02,50,-0.038461538461538464,-0.03922071315328127
2014-09-03,51,0.02,0.01980262729617973
2014-09-04,56,0.09803921568627451,0.09352605801082355
2014-09-05,57,0.017857142857142856,0.017699577099400857
2014-09-06,55,-0.03508771929824561,-0.03571808260207923
2014-09-07,56,0.01818181818181818,0.018018505502678212
2014-09-08,49,-0.125,-0.13353139262452263
2014-09-09,57,0.16326530612244897,0.1512309697239235
2014-09-10,54,-0.05263157894736842,-0.05406722127027582
2014-09-11,62,0.14814814814814814,0.13815033848081718
2014-09-12,51,-0.1774193548387097,-0.19530875232076572
2014-09-13,58,0.13725490196078433,0.12861737782209354
2014-09-14,53,-0.08620689655172414,-0.09015109699429745
2014-09-15,53,0.0,0.0
2014-09-16,44,-0.16981132075471697,-0.1861022796338606
2014-09-17,52,0.18181818181818182,0.16705408466316624
2014-09-18,56,0.07692307692307693,0.07410797215372183
2014-09-19,46,-0.17857142857142858,-0.19671029424605427
2014-09-20,44,-0.043478260869565216,-0.04445176257083381
2014-09-21,54,0.22727272727272727,0.20479441264601322
2014-09-22,43,-0.2037037037037037,-0.22778393087071197
2014-09-23,53,0.23255813953488372,0.2090917978585594
2014-09-24,54,0.018867924528301886,0.018692133012152546
2014-09-25,55,0.018518518518518517,0.018349138668196617
2014-09-26,40,-0.2727272727272727,-0.3184537311185346
2014-09-27,40,0.0,0.0
2014-09-28,49,0.225,0.20294084399669038
2014-09-29,62,0.2653061224489796,0.235314086934465
2014-09-30,50,-0.1935483870967742,-0.21511137961694557
2014-10-01,42,-0.16,-0.1743533871447778
2014-10-02,47,0.11904761904761904,0.1124779834266903
2014-10-03,34,-0.2765957446808511,-0.32378707709389715
2014-10-04,57,0.6764705882352942,0.5166907432183888
2014-10-05,53,-0.07017543859649122,-0.07275935428242832
2014-10-06,48,-0.09433962264150944,-0.09909090264423089
2014-10-07,51,0.0625,0.06062462181643484
2014-10-08,46,-0.09803921568627451,-0.10318423623523075
2014-10-09,52,0.13043478260869565,0.12260232209233228
2014-10-10,35,-0.3269230769230769,-0.3958956570920136
2014-10-11,46,0.3142857142857143,0.27329333499968134
2014-10-12,43,-0.06521739130434782,-0.06744128079553253
2014-10-13,43,0.0,0.0
2014-10-14,49,0.13953488372093023,0.13062018241706422
2014-10-15,47,-0.04081632653061224,-0.041672696400568074
2014-10-16,43,-0.0851063829787234,-0.08894748601649617
2014-10-17,40,-0.06976744186046512,-0.07232066157962613
2014-10-18,48,0.2,0.1823215567939546
2014-10-19,49,0.020833333333333332,0.02061928720273561
2014-10-20,34,-0.30612244897959184,-0.36545977349446523
2014-10-21,46,0.35294117647058826,0.3022808718729337
2014-10-22,44,-0.043478260869565216,-0.04445176257083381
2014-10-23,38,-0.13636363636363635,-0.1466034741918754
2014-10-24,40,0.05263157894736842,0.05129329438755048
2014-10-25,40,0.0,0.0
2014-10-26,39,-0.025,-0.025317807984289897
2014-10-27,32,-0.1794871794871795,-0.19782574332991992
2014-10-28,41,0.28125,0.24783616390458127
2014-10-29,35,-0.14634146341463414,-0.15822400521489416
2014-10-30,33,-0.05714285714285714,-0.058840500022933465
2014-10-31,31,-0.06060606060606061,-0.06252035698133393
2014-11-01,34,0.0967741935483871,0.09237332013101507
2014-11-02,51,0.5,0.4054651081081644
2014-11-03,37,-0.27450980392156865,-0.3209077200801014
2014-11-04,45,0.21621621621621623,0.19574457712609533
2014-11-05,43,-0.044444444444444446,-0.04546237407675729
2014-11-06,39,-0.09302325581395349,-0.09763846956391606
2014-11-07,38,-0.02564102564102564,-0.025975486403260677
2014-11-08,40,0.05263157894736842,0.05129329438755048
2014-11-09,49,0.225,0.20294084399669038
2014-11-10,39,-0.20408163265306123,-0.2282586519809802
2014-11-11,40,0.02564102564102564,0.025317807984289786
2014-11-12,37,-0.075,-0.0779615414697118
2014-11-13,45,0.21621621621621623,0.19574457712609533
2014-11-14,54,0.2,0.1823215567939546
2014-11-15,53,-0.018518518518518517,-0.01869213301215252
2014-11-16,39,-0.2641509433962264,-0.3067302674224755
2014-11-17,47,0.20512820512820512,0.1865859555804121
2014-11-18,52,0.10638297872340426,0.10109611687136881
2014-11-19,44,-0.15384615384615385,-0.1670540846631662
2014-11-20,46,0.045454545454545456,0.044451762570833796
2014-11-21,41,-0.10869565217391304,-0.11506932978478723
2014-11-22,36,-0.12195121951219512,-0.13005312824819779
2014-11-23,37,0.027777777777777776,0.027398974188114347
2014-11-24,31,-0.16216216216216217,-0.17693070815907821
2014-11-25,34,0.0967741935483871,0.09237332013101507
2014-11-26,34,0.0,0.0
2014-11-27,32,-0.058823529411764705,-0.060624621816434854
2014-11-28,37,0.15625,0.1451820098444979
2014-11-29,39,0.05405405405405406,0.05264373348542188
2014-11-30,39,0.0,0.0
