date,bitcoin,trend_relative_diff,trend_log_return
2019-09-24,67,0.3673469387755102,0.3128723212803394
2019-09-25,77,0.14925373134328357,0.1391128024627178
2019-09-26,73,-0.05194805194805195,-0.053345980705292735
2019-09-27,62,-0.1506849315068493,-0.16332505610329964
2019-09-28,51,-0.1774193548387097,-0.19530875232076572
2019-09-29,47,-0.0784313725490196,-0.08167803101426724
2019-09-30,57,0.2127659574468085,0.19290366612449164
2019-10-01,55,-0.03508771929824561,-0.03571808260207923
2019-10-02,52,-0.05454545454545454,-0.056089466651043585
2019-10-03,51,-0.019230769230769232,-0.019418085857101627
2019-10-04,47,-0.0784313725490196,-0.08167803101426724
2019-10-05,42,-0.10638297872340426,-0.11247798342669033
2019-10-06,43,0.023809523809523808,0.023530497410194036
2019-10-07,52,0.20930232558139536,0.19004360288786487
2019-10-08,49,-0.057692307692307696,-0.059423420470800764
2019-10-09,50,0.02040816326530612,0.02020270731751947
2019-10-10,48,-0.04,-0.040821994520255166
2019-10-11,47,-0.020833333333333332,-0.02105340919783238
2019-10-12,39,-0.1702127659574468,-0.1865859555804122
2019-10-13,40,0.02564102564102564,0.025317807984289786
2019-10-14,43,0.075,0.07232066157962608
2019-10-15,45,0.046511627906976744,0.04546237407675741
2019-10-16,44,-0.022222222222222223,-0.02247285585205863
2019-10-17,44,0.0,0.0
2019-10-18,45,0.022727272727272728,0.022472855852058576
2019-10-19,40,-0.1111111111111111,-0.11778303565638351
2019-10-20,40,0.0,0.0
2019-10-21,45,0.125,0.11778303565638346
2019-10-22,42,-0.06666666666666667,-0.06899287148695143
2019-10-23,60,0.42857142857142855,0.3566749439387324
2019-10-24,52,-0.13333333333333333,-0.1431008436406733
2019-10-25,60,0.15384615384615385,0.14310084364067324
2019-10-26,82,0.36666666666666664,0.31237468504215243
2019-10-27,58,-0.2926829268292683,-0.3462762367178338
2019-10-28,62,0.06896551724137931,0.06669137449867214
2019-10-29,58,-0.06451612903225806,-0.06669137449867228
2019-10-30,52,-0.10344827586206896,-0.10919929196499197
2019-10-31,53,0.019230769230769232,0.01904819497069441
2019-11-01,48,-0.09433962264150944,-0.09909090264423089
2019-11-02,40,-0.16666666666666666,-0.1823215567939546
2019-11-03,41,0.025,0.024692612590371414
2019-11-04,48,0.17073170731707318,0.15762894420358306
2019-11-05,48,0.0,0.0
2019-11-06,47,-0.020833333333333332,-0.02105340919783238
2019-11-07,46,-0.02127659574468085,-0.02150620522096362
2019-11-08,48,0.043478260869565216,0.0425596144187959
2019-11-09,40,-0.16666666666666666,-0.1823215567939546
2019-11-10,40,0.0,0.0
2019-11-11,44,0.1,0.09531017980432493
2019-11-12,45,0.022727272727272728,0.022472855852058576
2019-11-13,44,-0.022222222222222223,-0.02247285585205863
2019-11-14,40,-0.09090909090909091,-0.0953101798043249
2019-11-15,43,0.075,0.07232066157962608
2019-11-16,38,-0.11627906976744186,-0.12361395596717664
2019-11-17,39,0.02631578947368421,0.025975486403260736
2019-11-18,44,0.1282051282051282,0.12062798778861472
2019-11-19,47,0.06818181818181818,0.06595796779179737
2019-11-20,44,-0.06382978723404255,-0.0659579677917974
2019-11-21,54,0.22727272727272727,0.20479441264601322
2019-11-22,66,0.2222222222222222,0.20067069546215124
2019-11-23,50,-0.24242424242424243,-0.2776317365982795
2019-11-24,47,-0.06,-0.06187540371808753
2019-11-25,65,0.3829787234042553,0.3242396681855786
2019-11-26,57,-0.12307692307692308,-0.13133600206108698
2019-11-27,54,-0.05263157894736842,-0.05406722127027582
2019-11-28,48,-0.1111111111111111,-0.11778303565638351
2019-11-29,45,-0.0625,-0.06453852113757118
2019-11-30,41,-0.08888888888888889,-0.09309042306601198
2019-12-01,41,0.0,0.0
2019-12-02,47,0.14634146341463414,0.1365755350057507
2019-12-03,45,-0.0425531914893617,-0.04348511193973878
2019-12-04,47,0.044444444444444446,0.04348511193973889
2019-12-05,43,-0.0851063829787234,-0.08894748601649617
2019-12-06,42,-0.023255813953488372,-0.02353049741019416
2019-12-07,38,-0.09523809523809523,-0.10008345855698253
2019-12-08,38,0.0,0.0
2019-12-09,39,0.02631578947368421,0.025975486403260736
2019-12-10,42,0.07692307692307693,0.07410797215372183
2019-12-11,40,-0.047619047619047616,-0.048790164169432056
2019-12-12,43,0.075,0.07232066157962608
2019-12-13,43,0.0,0.0
2019-12-14,41,-0.046511627906976744,-0.04762804898925459
2019-12-15,38,-0.07317073170731707,-0.07598590697792199
2019-12-16,45,0.18421052631578946,0.1690763300439339
2019-12-17,51,0.13333333333333333,0.125163142954006
2019-12-18,53,0.0392156862745098,0.03846628082779614
2019-12-19,50,-0.05660377358490566,-0.05826890812397576
2019-12-20,46,-0.08,-0.08338160893905101
2019-12-21,40,-0.13043478260869565,-0.13976194237515874
2019-12-22,40,0.0,0.0
2019-12-23,48,0.2,0.1823215567939546
2019-12-24,42,-0.125,-0.13353139262452263
2019-12-25,39,-0.07142857142857142,-0.07410797215372185
2019-12-26,40,0.02564102564102564,0.025317807984289786
2019-12-27,41,0.025,0.024692612590371414
2019-12-28,40,-0.024390243902439025,-0.02469261259037152
2019-12-29,39,-0.025,-0.025317807984289897
2019-12-30,41,0.05128205128205128,0.050010420574661416
2019-12-31,39,-0.04878048780487805,-0.05001042057466142
2020-01-01,21,-0.045454545454545456,-0.04652001563489282
2020-01-02,24,0.14285714285714285,0.13353139262452257
2020-01-03,28,0.16666666666666666,0.15415067982725836
2020-01-04,24,-0.14285714285714285,-0.15415067982725836
2020-01-05,24,0.0,0.0
2020-01-06,27,0.125,0.11778303565638346
2020-01-07,34,0.25925925925925924,0.23052365861183235
2020-01-08,37,0.08823529411764706,0.08455738802806297
2020-01-09,29,-0.21621621621621623,-0.24362208265775043
2020-01-10,28,-0.034482758620689655,-0.03509131981127006
2020-01-11,25,-0.10714285714285714,-0.11332868530700312
2020-01-12,24,-0.04,-0.040821994520255166
2020-01-13,25,0.041666666666666664,0.0408219945202552
2020-01-14,36,0.44,0.36464311358790924
2020-01-15,36,0.0,0.0
2020-01-16,30,-0.16666666666666666,-0.1823215567939546
2020-01-17,32,0.06666666666666667,0.06453852113757116
2020-01-18,29,-0.09375,-0.09844007281325252
2020-01-19,31,0.06896551724137931,0.06669137449867214
2020-01-20,29,-0.06451612903225806,-0.06669137449867228
2020-01-21,27,-0.06896551724137931,-0.07145896398214498
2020-01-22,26,-0.037037037037037035,-0.037740327982847086
2020-01-23,26,0.0,0.0
2020-01-24,26,0.0,0.0
2020-01-25,22,-0.15384615384615385,-0.1670540846631662
2020-01-26,22,0.0,0.0
2020-01-27,27,0.22727272727272727,0.20479441264601322
2020-01-28,30,0.1111111111111111,0.10536051565782635
2020-01-29,32,0.06666666666666667,0.06453852113757116
2020-01-30,32,0.0,0.0
2020-01-31,30,-0.0625,-0.06453852113757118
2020-02-01,27,-0.1,-0.10536051565782628
2020-02-02,26,-0.037037037037037035,-0.037740327982847086
2020-02-03,28,0.07692307692307693,0.07410797215372183
2020-02-04,28,0.0,0.0
2020-02-05,30,0.07142857142857142,0.06899287148695142
2020-02-06,34,0.13333333333333333,0.125163142954006
2020-02-07,31,-0.08823529411764706,-0.09237332013101517
2020-02-08,29,-0.06451612903225806,-0.06669137449867228
2020-02-09,38,0.3103448275862069,0.2702903297399117
2020-02-10,34,-0.10526315789473684,-0.11122563511022437
2020-02-11,35,0.029411764705882353,0.028987536873252187
2020-02-12,39,0.11428571428571428,0.10821358464023279
2020-02-13,36,-0.07692307692307693,-0.08004270767353637
2020-02-14,33,-0.08333333333333333,-0.08701137698962981
2020-02-15,32,-0.030303030303030304,-0.03077165866675366
2020-02-16,31,-0.03125,-0.0317486983145803
2020-02-17,32,0.03225806451612903,0.03174869831458027
2020-02-18,31,-0.03125,-0.0317486983145803
2020-02-19,33,0.06451612903225806,0.06252035698133393
2020-02-20,34,0.030303030303030304,0.02985296314968113
2020-02-21,30,-0.11764705882352941,-0.12516314295400605
2020-02-22,25,-0.16666666666666666,-0.1823215567939546
2020-02-23,26,0.04,0.03922071315328133
2020-02-24,31,0.19230769230769232,0.1758906664636642
2020-02-25,30,-0.03225806451612903,-0.03278982282299084
2020-02-26,34,0.13333333333333333,0.125163142954006
2020-02-27,34,0.0,0.0
2020-02-28,35,0.029411764705882353,0.028987536873252187
2020-02-29,29,-0.17142857142857143,-0.1880522315029396
2020-03-01,27,-0.06896551724137931,-0.07145896398214498
2020-03-02,29,0.07407407407407407,0.07145896398214505
2020-03-03,29,0.0,0.0
2020-03-04,30,0.034482758620689655,0.033901551675681416
2020-03-05,32,0.06666666666666667,0.06453852113757116
2020-03-06,29,-0.09375,-0.09844007281325252
2020-03-07,25,-0.13793103448275862,-0.14842000511827333
2020-03-08,28,0.12,0.11332868530700327
2020-03-09,47,0.6785714285714286,0.5179430915348546
2020-03-10,39,-0.1702127659574468,-0.1865859555804122
2020-03-11,33,-0.15384615384615385,-0.1670540846631662
2020-03-12,69,1.0909090909090908,0.7375989431307791
2020-03-13,100,0.4492753623188406,0.37106368139083196
2020-03-14,61,-0.39,-0.4942963218147801
2020-03-15,53,-0.13114754098360656,-0.14058195062118944
2020-03-16,64,0.20754716981132076,0.18859116980754997
2020-03-17,54,-0.15625,-0.16989903679539747
2020-03-18,51,-0.05555555555555555,-0.05715841383994864
2020-03-19,56,0.09803921568627451,0.09352605801082355
2020-03-20,57,0.017857142857142856,0.017699577099400857
2020-03-21,50,-0.12280701754385964,-0.13102826240640414
2020-03-22,42,-0.16,-0.1743533871447778
2020-03-23,46,0.09523809523809523,0.09097177820572679
2020-03-24,46,0.0,0.0
2020-03-25,41,-0.10869565217391304,-0.11506932978478723
2020-03-26,38,-0.07317073170731707,-0.07598590697792199
2020-03-27,36,-0.05263157894736842,-0.05406722127027582
2020-03-28,38,0.05555555555555555,0.05406722127027579
2020-03-29,36,-0.05263157894736842,-0.05406722127027582
2020-03-30,38,0.05555555555555555,0.05406722127027579
2020-03-31,33,-0.13157894736842105,-0.14107859825990549
2020-04-01,33,0.0,0.0
2020-04-02,39,0.18181818181818182,0.16705408466316624
2020-04-03,35,-0.10256410256410256,-0.10821358464023272
2020-04-04,32,-0.08571428571428572,-0.08961215868968717
2020-04-05,32,0.0,0.0
2020-04-06,38,0.1875,0.17185025692665923
2020-04-07,40,0.05263157894736842,0.05129329438755048
2020-04-08,34,-0.15,-0.16251892949777494
2020-04-09,33,-0.029411764705882353,-0.02985296314968116
2020-04-10,38,0.15151515151515152,0.1410785982599056
2020-04-11,34,-0.10526315789473684,-0.11122563511022437
2020-04-12,34,0.0,0.0
2020-04-13,35,0.029411764705882353,0.028987536873252187
2020-04-14,34,-0.02857142857142857,-0.028987536873252298
2020-04-15,33,-0.029411764705882353,-0.02985296314968116
2020-04-16,35,0.06060606060606061,0.058840500022933395
2020-04-17,32,-0.08571428571428572,-0.08961215868968717
2020-04-18,32,0.0,0.0
2020-04-19,32,0.0,0.0
2020-04-20,33,0.03125,0.030771658666753687
2020-04-21,33,0.0,0.0
2020-04-22,33,0.0,0.0
2020-04-23,36,0.09090909090909091,0.0870113769896297
2020-04-24,39,0.08333333333333333,0.08004270767353636
2020-04-25,34,-0.1282051282051282,-0.137201121513485
2020-04-26,35,0.029411764705882353,0.028987536873252187
2020-04-27,37,0.05714285714285714,0.055569851154810786
2020-04-28,36,-0.02702702702702703,-0.027398974188114388
2020-04-29,53,0.4722222222222222,0.3867729750960119
2020-04-30,57,0.07547169811320754,0.0727593542824283
2020-05-01,48,-0.15789473684210525,-0.17185025692665928
2020-05-02,43,-0.10416666666666667,-0.11000089521432846
2020-05-03,44,0.023255813953488372,0.02298951822469878
2020-05-04,42,-0.045454545454545456,-0.04652001563489282
2020-05-05,41,-0.023809523809523808,-0.02409755157906053
2020-05-06,45,0.0975609756097561,0.09309042306601203
2020-05-07,58,0.28888888888888886,0.25378052077609964
2020-05-08,63,0.08620689655172414,0.08269171584511341
2020-05-09,55,-0.12698412698412698,-0.13580154115906176
2020-05-10,69,0.2545454545454545,0.22677331936478853
2020-05-11,83,0.2028985507246377,0.18473410319933856
2020-05-12,63,-0.24096385542168675,-0.27570588140506525
2020-05-13,50,-0.20634920634920634,-0.2311117209633867
2020-05-14,52,0.04,0.03922071315328133
2020-05-15,45,-0.1346153846153846,-0.14458122881110755
2020-05-16,40,-0.1111111111111111,-0.11778303565638351
2020-05-17,43,0.075,0.07232066157962608
2020-05-18,43,0.0,0.0
2020-05-19,37,-0.13953488372093023,-0.150282203049338
2020-05-20,39,0.05405405405405406,0.05264373348542188
2020-05-21,40,0.02564102564102564,0.025317807984289786
2020-05-22,37,-0.075,-0.0779615414697118
2020-05-23,36,-0.02702702702702703,-0.027398974188114388
2020-05-24,34,-0.05555555555555555,-0.05715841383994864
2020-05-25,38,0.11764705882352941,0.1112256351102244
2020-05-26,35,-0.07894736842105263,-0.08223809823697212
2020-05-27,35,0.0,0.0
2020-05-28,35,0.0,0.0
2020-05-29,33,-0.05714285714285714,-0.058840500022933465
2020-05-30,32,-0.030303030303030304,-0.03077165866675366
2020-05-31,30,-0.0625,-0.06453852113757118
2020-06-01,32,0.06666666666666667,0.06453852113757116
2020-06-02,46,0.4375,0.3629054936893685
2020-06-03,35,-0.2391304347826087,-0.2732933349996813
2020-06-04,34,-0.02857142857142857,-0.028987536873252298
2020-06-05,32,-0.058823529411764705,-0.060624621816434854
2020-06-06,29,-0.09375,-0.09844007281325252
2020-06-07,30,0.034482758620689655,0.033901551675681416
2020-06-08,32,0.06666666666666667,0.06453852113757116
2020-06-09,31,-0.03125,-0.0317486983145803
2020-06-10,31,0.0,0.0
2020-06-11,34,0.0967741935483871,0.09237332013101507
2020-06-12,32,-0.058823529411764705,-0.060624621816434854
2020-06-13,29,-0.09375,-0.09844007281325252
2020-06-14,28,-0.034482758620689655,-0.03509131981127006
2020-06-15,33,0.17857142857142858,0.16430305129127634
2020-06-16,30,-0.09090909090909091,-0.0953101798043249
2020-06-17,30,0.0,0.0
2020-06-18,28,-0.06666666666666667,-0.06899287148695143
2020-06-19,28,0.0,0.0
2020-06-20,26,-0.07142857142857142,-0.07410797215372185
2020-06-21,26,0.0,0.0
2020-06-22,28,0.07692307692307693,0.07410797215372183
2020-06-23,29,0.03571428571428571,0.03509131981127019
2020-06-24,31,0.06896551724137931,0.06669137449867214
2020-06-25,31,0.0,0.0
2020-06-26,29,-0.06451612903225806,-0.06669137449867228
2020-06-27,27,-0.06896551724137931,-0.07145896398214498
2020-06-28,29,0.07407407407407407,0.07145896398214505
2020-06-29,27,-0.06896551724137931,-0.07145896398214498
2020-06-30,28,0.037037037037037035,0.03636764417087479
2020-07-01,20,0.0,0.0
2020-07-02,20,0.0,0.0
2020-07-03,18,-0.1,-0.10536051565782628
2020-07-04,18,0.0,0.0
2020-07-05,18,0.0,0.0
2020-07-06,19,0.05555555555555555,0.05406722127027579
2020-07-07,20,0.05263157894736842,0.05129329438755048
2020-07-08,20,0.0,0.0
2020-07-09,20,0.0,0.0
2020-07-10,20,0.0,0.0
2020-07-11,18,-0.1,-0.10536051565782628
2020-07-12,18,0.0,0.0
2020-07-13,20,0.1111111111111111,0.10536051565782635
2020-07-14,21,0.05,0.04879016416943205
2020-07-15,23,0.09523809523809523,0.09097177820572679
2020-07-16,27,0.17391304347826086,0.16034265007517948
2020-07-17,21,-0.2222222222222222,-0.25131442828090605
2020-07-18,28,0.3333333333333333,0.28768207245178085
2020-07-19,19,-0.32142857142857145,-0.38776553100876343
2020-07-20,18,-0.05263157894736842,-0.05406722127027582
2020-07-21,21,0.16666666666666666,0.15415067982725836
2020-07-22,19,-0.09523809523809523,-0.10008345855698253
2020-07-23,21,0.10526315789473684,0.10008345855698263
2020-07-24,22,0.047619047619047616,0.04652001563489291
2020-07-25,22,0.0,0.0
2020-07-26,25,0.13636363636363635,0.127833371509885
2020-07-27,37,0.48,0.3920420877760237
2020-07-28,38,0.02702702702702703,0.026668247082161273
2020-07-29,30,-0.21052631578947367,-0.2363887780642304
2020-07-30,28,-0.06666666666666667,-0.06899287148695143
2020-07-31,29,0.03571428571428571,0.03509131981127019
2020-08-01,34,0.1724137931034483,0.15906469462968728
2020-08-02,35,0.029411764705882353,0.028987536873252187
2020-08-03,30,-0.14285714285714285,-0.15415067982725836
2020-08-04,26,-0.13333333333333333,-0.1431008436406733
2020-08-05,29,0.11538461538461539,0.109199291964992
2020-08-06,30,0.034482758620689655,0.033901551675681416
2020-08-07,28,-0.06666666666666667,-0.06899287148695143
2020-08-08,26,-0.07142857142857142,-0.07410797215372185
2020-08-09,25,-0.038461538461538464,-0.03922071315328127
2020-08-10,30,0.2,0.1823215567939546
2020-08-11,28,-0.06666666666666667,-0.06899287148695143
2020-08-12,27,-0.03571428571428571,-0.03636764417087483
2020-08-13,26,-0.037037037037037035,-0.037740327982847086
2020-08-14,25,-0.038461538461538464,-0.03922071315328127
2020-08-15,24,-0.04,-0.040821994520255166
2020-08-16,25,0.041666666666666664,0.0408219945202552
2020-08-17,29,0.16,0.14842000511827322
2020-08-18,30,0.034482758620689655,0.033901551675681416
2020-08-19,25,-0.16666666666666666,-0.1823215567939546
2020-08-20,25,0.0,0.0
2020-08-21,23,-0.08,-0.08338160893905101
2020-08-22,22,-0.043478260869565216,-0.04445176257083381
2020-08-23,22,0.0,0.0
2020-08-24,23,0.045454545454545456,0.044451762570833796
2020-08-25,24,0.043478260869565216,0.0425596144187959
2020-08-26,23,-0.041666666666666664,-0.04255961441879589
2020-08-27,22,-0.043478260869565216,-0.04445176257083381
2020-08-28,21,-0.045454545454545456,-0.04652001563489282
2020-08-29,19,-0.09523809523809523,-0.10008345855698253
2020-08-30,20,0.05263157894736842,0.05129329438755048
2020-08-31,20,0.0,0.0
2020-09-01,23,0.15,0.13976194237515863
2020-09-02,24,0.043478260869565216,0.0425596144187959
2020-09-03,27,0.125,0.11778303565638346
2020-09-04,28,0.037037037037037035,0.03636764417087479
2020-09-05,25,-0.10714285714285714,-0.11332868530700312
2020-09-06,23,-0.08,-0.08338160893905101
2020-09-07,23,0.0,0.0
2020-09-08,23,0.0,0.0
2020-09-09,22,-0.043478260869565216,-0.04445176257083381
2020-09-10,21,-0.045454545454545456,-0.04652001563489282
2020-09-11,19,-0.09523809523809523,-0.10008345855698253
2020-09-12,19,0.0,0.0
2020-09-13,19,0.0,0.0
2020-09-14,20,0.05263157894736842,0.05129329438755048
2020-09-15,20,0.0,0.0
2020-09-16,21,0.05,0.04879016416943205
2020-09-17,19,-0.09523809523809523,-0.10008345855698253
2020-09-18,18,-0.05263157894736842,-0.05406722127027582
2020-09-19,17,-0.05555555555555555,-0.05715841383994864
2020-09-20,18,0.058823529411764705,0.05715841383994862
2020-09-21,20,0.1111111111111111,0.10536051565782635
2020-09-22,18,-0.1,-0.10536051565782628
2020-09-23,19,0.05555555555555555,0.05406722127027579
2020-09-24,18,-0.05263157894736842,-0.05406722127027582
2020-09-25,18,0.0,0.0
2020-09-26,17,-0.05555555555555555,-0.05715841383994864
2020-09-27,16,-0.058823529411764705,-0.060624621816434854
2020-09-28,17,0.0625,0.06062462181643484
2020-09-29,19,0.11764705882352941,0.1112256351102244
2020-09-30,17,-0.10526315789473684,-0.11122563511022437
2020-10-01,17,0.0,0.0
2020-10-02,17,0.0,0.0
2020-10-03,15,-0.11764705882352941,-0.12516314295400605
2020-10-04,15,0.0,0.0
2020-10-05,17,0.13333333333333333,0.125163142954006
2020-10-06,17,0.0,0.0
2020-10-07,16,-0.058823529411764705,-0.060624621816434854
2020-10-08,17,0.0625,0.06062462181643484
2020-10-09,18,0.058823529411764705,0.05715841383994862
2020-10-10,19,0.05555555555555555,0.05406722127027579
2020-10-11,18,-0.05263157894736842,-0.05406722127027582
2020-10-12,20,0.1111111111111111,0.10536051565782635
2020-10-13,19,-0.05,-0.05129329438755058
2020-10-14,19,0.0,0.0
2020-10-15,20,0.05263157894736842,0.05129329438755048
2020-10-16,19,-0.05,-0.05129329438755058
2020-10-17,17,-0.10526315789473684,-0.11122563511022437
2020-10-18,17,0.0,0.0
2020-10-19,19,0.11764705882352941,0.1112256351102244
2020-10-20,22,0.15789473684210525,0.14660347419187544
2020-10-21,33,0.5,0.4054651081081644
2020-10-22,32,-0.030303030303030304,-0.03077165866675366
2020-10-23,29,-0.09375,-0.09844007281325252
2020-10-24,24,-0.1724137931034483,-0.18924199963852842
2020-10-25,25,0.041666666666666664,0.0408219945202552
2020-10-26,25,0.0,0.0
2020-10-27,30,0.2,0.1823215567939546
2020-10-28,31,0.03333333333333333,0.03278982282299097
2020-10-29,26,-0.16129032258064516,-0.17589066646366416
2020-10-30,26,0.0,0.0
2020-10-31,28,0.07692307692307693,0.07410797215372183
2020-11-01,25,-0.10714285714285714,-0.11332868530700312
2020-11-02,25,0.0,0.0
2020-11-03,24,-0.04,-0.040821994520255166
2020-11-04,23,-0.041666666666666664,-0.04255961441879589
2020-11-05,39,0.6956521739130435,0.5280674302004967
2020-11-06,39,0.0,0.0
2020-11-07,32,-0.1794871794871795,-0.19782574332991992
2020-11-08,30,-0.0625,-0.06453852113757118
2020-11-09,32,0.06666666666666667,0.06453852113757116
2020-11-10,27,-0.15625,-0.16989903679539747
2020-11-11,30,0.1111111111111111,0.10536051565782635
2020-11-12,32,0.06666666666666667,0.06453852113757116
2020-11-13,35,0.09375,0.08961215868968714
2020-11-14,29,-0.17142857142857143,-0.1880522315029396
2020-11-15,27,-0.06896551724137931,-0.07145896398214498
2020-11-16,33,0.2222222222222222,0.20067069546215124
2020-11-17,47,0.42424242424242425,0.3536400402435784
2020-11-18,52,0.10638297872340426,0.10109611687136881
2020-11-19,43,-0.17307692307692307,-0.19004360288786498
2020-11-20,46,0.06976744186046512,0.06744128079553248
2020-11-21,45,-0.021739130434782608,-0.02197890671877523
2020-11-22,41,-0.08888888888888889,-0.09309042306601198
2020-11-23,41,0.0,0.0
2020-11-24,57,0.3902439024390244,0.32947920113024226
2020-11-25,52,-0.08771929824561403,-0.09180754925312286
2020-11-26,63,0.21153846153846154,0.19189100781010526
2020-11-27,45,-0.2857142857142857,-0.3364722366212129
2020-11-28,39,-0.13333333333333333,-0.1431008436406733
2020-11-29,35,-0.10256410256410256,-0.10821358464023272
2020-11-30,50,0.42857142857142855,0.3566749439387324
2020-12-01,52,0.04,0.03922071315328133
2020-12-02,41,-0.21153846153846154,-0.23767165187711958
2020-12-03,38,-0.07317073170731707,-0.07598590697792199
2020-12-04,39,0.02631578947368421,0.025975486403260736
2020-12-05,33,-0.15384615384615385,-0.1670540846631662
2020-12-06,33,0.0,0.0
2020-12-07,35,0.06060606060606061,0.058840500022933395
2020-12-08,33,-0.05714285714285714,-0.058840500022933465
2020-12-09,36,0.09090909090909091,0.0870113769896297
2020-12-10,31,-0.1388888888888889,-0.1495317339709637
2020-12-11,33,0.06451612903225806,0.06252035698133393
2020-12-12,28,-0.15151515151515152,-0.1643030512912763
2020-12-13,31,0.10714285714285714,0.10178269430994238
2020-12-14,30,-0.03225806451612903,-0.03278982282299084
2020-12-15,31,0.03333333333333333,0.03278982282299097
2020-12-16,61,0.967741935483871,0.676886659688165
2020-12-17,100,0.639344262295082,0.49429632181478017
2020-12-18,65,-0.35,-0.4307829160924542
2020-12-19,56,-0.13846153846153847,-0.14903557916048782
2020-12-20,56,0.0,0.0
2020-12-21,59,0.05357142857142857,0.05218575317057025
2020-12-22,51,-0.13559322033898305,-0.14571181118139365
2020-12-23,49,-0.0392156862745098,-0.04000533461369913
2020-12-24,44,-0.10204081632653061,-0.10763066419236544
2020-12-25,51,0.1590909090909091,0.14763599880606468
2020-12-26,70,0.37254901960784315,0.31666960932503324
2020-12-27,99,0.4142857142857143,0.346624608085231
2020-12-28,73,-0.26262626262626265,-0.30466040898619884
2020-12-29,64,-0.1232876712328767,-0.13157635778871932
2020-12-30,72,0.125,0.11778303565638346
2020-12-31,75,0.041666666666666664,0.0408219945202552
2021-01-01,29,0.0,0.0
2021-01-02,47,0.6206896551724138,0.4828517717235845
2021-01-03,58,0.23404255319148937,0.21029540883636075
2021-01-04,47,-0.1896551724137931,-0.2102954088363608
2021-01-05,40,-0.14893617021276595,-0.16126814759612226
2021-01-06,42,0.05,0.04879016416943205
2021-01-07,68,0.6190476190476191,0.4818380868927384
2021-01-08,63,-0.07352941176470588,-0.07637297878457397
2021-01-09,52,-0.1746031746031746,-0.1918910078101054
2021-01-10,49,-0.057692307692307696,-0.059423420470800764
2021-01-11,71,0.4489795918367347,0.3708595789306888
2021-01-12,55,-0.22535211267605634,-0.25534669180884456
2021-01-13,48,-0.12727272727272726,-0.13613217432458005
2021-01-14,48,0.0,0.0
2021-01-15,41,-0.14583333333333334,-0.15762894420358317
2021-01-16,34,-0.17073170731707318,-0.18721154208814647
2021-01-17,32,-0.058823529411764705,-0.060624621816434854
2021-01-18,31,-0.03125,-0.0317486983145803
2021-01-19,31,0.0,0.0
2021-01-20,29,-0.06451612903225806,-0.06669137449867228
2021-01-21,36,0.2413793103448276,0.216223108469636
2021-01-22,38,0.05555555555555555,0.05406722127027579
2021-01-23,28,-0.2631578947368421,-0.3053816495511819
2021-01-24,25,-0.10714285714285714,-0.11332868530700312
2021-01-25,27,0.08,0.0769610411361284
2021-01-26,25,-0.07407407407407407,-0.07696104113612832
2021-01-27,28,0.12,0.11332868530700327
2021-01-28,28,0.0,0.0
2021-01-29,42,0.5,0.4054651081081644
2021-01-30,31,-0.2619047619047619,-0.30368241379822203
2021-01-31,27,-0.12903225806451613,-0.13815033848081718
2021-02-01,27,0.0,0.0
2021-02-02,25,-0.07407407407407407,-0.07696104113612832
2021-02-03,25,0.0,0.0
2021-02-04,27,0.08,0.0769610411361284
2021-02-05,25,-0.07407407407407407,-0.07696104113612832
2021-02-06,31,0.24,0.2151113796169455
2021-02-07,26,-0.16129032258064516,-0.17589066646366416
2021-02-08,59,1.2692307692307692,0.8194409058842373
2021-02-09,69,0.1694915254237288,0.15656906069153992
2021-02-10,45,-0.34782608695652173,-0.4274440148269396
2021-02-11,44,-0.022222222222222223,-0.02247285585205863
2021-02-12,40,-0.09090909090909091,-0.0953101798043249
2021-02-13,33,-0.175,-0.19237189264745613
2021-02-14,39,0.18181818181818182,0.16705408466316624
2021-02-15,37,-0.05128205128205128,-0.05264373348542203
2021-02-16,42,0.13513513513513514,0.1267517056391438
2021-02-17,49,0.16666666666666666,0.15415067982725836
2021-02-18,43,-0.12244897959183673,-0.13062018241706422
2021-02-19,48,0.11627906976744186,0.11000089521432849
2021-02-20,53,0.10416666666666667,0.09909090264423097
2021-02-21,48,-0.09433962264150944,-0.09909090264423089
2021-02-22,62,0.2916666666666667,0.2559333741372007
2021-02-23,69,0.11290322580645161,0.10697211955216773
2021-02-24,51,-0.2608695652173913,-0.3022808718729337
2021-02-25,42,-0.17647058823529413,-0.1941560144409575
2021-02-26,42,0.0,0.0
2021-02-27,35,-0.16666666666666666,-0.1823215567939546
2021-02-28,37,0.05714285714285714,0.055569851154810786
2021-03-01,37,0.0,0.0
2021-03-02,34,-0.08108108108108109,-0.084557388028063
2021-03-03,32,-0.058823529411764705,-0.060624621816434854
2021-03-04,30,-0.0625,-0.06453852113757118
2021-03-05,29,-0.03333333333333333,-0.03390155167568134
2021-03-06,26,-0.10344827586206896,-0.10919929196499197
2021-03-07,28,0.07692307692307693,0.07410797215372183
2021-03-08,29,0.03571428571428571,0.03509131981127019
2021-03-09,34,0.1724137931034483,0.15906469462968728
2021-03-10,34,0.0,0.0
2021-03-11,31,-0.08823529411764706,-0.09237332013101517
2021-03-12,31,0.0,0.0
2021-03-13,41,0.3225806451612903,0.2795848622191615
2021-03-14,39,-0.04878048780487805,-0.05001042057466142
2021-03-15,33,-0.15384615384615385,-0.1670540846631662
2021-03-16,32,-0.030303030303030304,-0.03077165866675366
